Ziptie	Lot_Name	Species	seed_zone	elevation_cat	elevation_band	lot	tree_num	metal_tag	Genotype	Plant_Yr	Mort_Yr	Height_17	BD_17	%_alive_needles_17	Height_18	BD_18	%_alive_needles_18	Height_19	BD_19	%_alive_needles_19	Height_20	BD_20	%_alive_needles_20	Needles?	Height_21	BD_21	alive_needles_21	num_needles
Local	PILA45_L	PILA	526	-99	4500	-99	247	742	0	2017	-99	14.5	2.9	75	-99	-99	-99	29.5	8.55	100	-99	-99	-99	0	42.2	16.9	50	5
Local	PILA45_L	PILA	526	-99	4500	-99	262	904	0	2017	-99	14	3.5	75	20	6.78	-99	-99	-99	-99	-99	-99	-99	-99	51.4	13.4	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	2	3	0	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	51	17.4	100	5	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	3	5	0	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	79.5	27.1	85	5	112.6	44.1	100	3
Local	PILA45_L	PILA	526	-99	4500	-99	5	10	0	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	107.2	35.1	100	5	169.2	54.4	100	3
Local	PILA45_L	PILA	526	-99	4500	-99	79	53	0	2017	-99	-99	-99	-99	41	10.97	-99	48	13.69	75	52	19.2	90	5	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	23	83	0	2017	-99	-99	-99	-99	15	4.25	100	17	4.83	50	17.5	5.2	70	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	26	101	0	2017	-99	23	7	100	47	16.56	100	75	25.2	100	103	28.5	100	5	137.4	56	100	3
Local	PILA45_L	PILA	526	-99	4500	-99	54	104	1	2017	-99	25	4.5	100	-99	-99	-99	32	5.96	100	35.5	9.1	100	3	45	12.7	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	27	107	0	2017	-99	33	5.7	75	-99	-99	-99	43	11.12	100	48	14.3	80	5	55.8	18.2	100	3
Local	PILA45_L	PILA	526	-99	4500	-99	7	118	0	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	76	32.3	100	5	122.6	51.4	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	36	119	0	2017	-99	-99	-99	-99	-99	-99	-99	36	8.57	100	38	11.9	80	3	64.4	14.7	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	32	122	0	2017	-99	-99	-99	-99	46	19.68	100	63	29.63	100	103.7	39	100	5	133.2	84	100	3
Local	PILA45_L	PILA	526	-99	4500	-99	39	145	0	2017	-99	-99	-99	-99	-99	-99	-99	56.5	20.6	100	62	21.8	40	3	76.6	30.5	100	3
Local	PILA45_L	PILA	526	-99	4500	-99	70	185	0	2017	-99	32.5	6.4	100	49	10.5	100	56.5	12.98	100	58	18.8	90	5	94.2	34.5	100	3
Local	PILA45_L	PILA	526	-99	4500	-99	74	186	0	2017	-99	-99	-99	-99	33	8.91	100	42	13.59	100	57	25.3	100	5	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	78	199	0	2017	-99	17	4.4	100	27	9.28	100	34	12.37	100	55	20.3	100	5	86.8	34	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	77	200	0	2017	-99	14.5	5.5	100	22	7.5	100	39.5	12.66	100	61	13.3	90	5	97.2	31.8	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	180	205	0	2017	-99	-99	-99	-99	9.7	26	100	47	18.12	100	67	21.5	70	5	82.8	29.3	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	184	212	1	2017	-99	21	4.4	100	-99	-99	-99	61	13.8	100	89	19.3	100	5	98	22.5	85	3
Local	PILA45_L	PILA	526	-99	4500	-99	179	215	0	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	84	15.7	95	5	103.8	28	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	49	222	1	2017	-99	17.5	3.7	75	20	6.25	100	19	5.6	-99	23	8.2	80	2	30.4	10.9	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	80	225	0	2017	-99	-99	-99	-99	34	15.27	100	79.5	20.48	-99	106	30.4	90	5	150.2	57	100	3
Local	PILA45_L	PILA	526	-99	4500	-99	35	242	1	2017	-99	-99	-99	-99	18	5.08	-99	18	6.1	100	27	10.8	90	3	35.2	12.7	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	242	331	1	2017	-99	17	3.3	75	19	4.15	100	19	6.33	100	29	7.7	100	3	31.8	9.4	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	211	336	0	2017	-99	-99	-99	-99	15	4.93	-99	13	6.99	100	28	12.2	90	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	204	343	0	2017	-99	22	5.5	100	31	13.09	100	56	16.82	100	-99	-99	-99	0	93.2	26.1	50	5
Local	PILA45_L	PILA	526	-99	4500	-99	138	345	0	2017	-99	15	3.8	100	21	6.54	-99	28	9.28	100	52	12	80	5	59.6	14.5	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	170	358	0	2017	-99	-99	-99	-99	17	5.52	100	26	10.65	100	28	12.1	75	3	28	11	0	5
Local	PILA45_L	PILA	526	-99	4500	-99	122	364	0	2017	-99	12	3.7	100	-99	-99	-99	32	11.01	100	43	13.8	30	0	45.2	11.8	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	14	390	0	2017	2020	17	3.2	100	10	3.32	100	12	3.9	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	17	397	1	2017	-99	-99	-99	-99	20	5.08	100	22	5.2	100	24	8.1	60	3	29.6	8.3	50	5
Local	PILA45_L	PILA	526	-99	4500	-99	33	419	0	2017	-99	-99	-99	-99	24	7.1	100	28	10.59	100	35.3	13.4	90	3	55.4	19.6	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	92	424	0	2017	-99	-99	-99	-99	15	3.73	100	15.5	5.55	100	-99	-99	-99	0	22.8	8	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	64	446	0	2017	-99	16	5.6	100	36	10.05	100	46.5	14.29	-99	59.8	13.7	90	5	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	69	483	0	2017	-99	16	3.9	100	25	5.83	100	27	9.9	100	29	9	75	3	36.2	12.3	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	86	491	0	2017	-99	-99	-99	-99	43	17.86	100	83.5	31.91	100	114	37.7	90	5	158.6	69.6	100	3
Local	PILA45_L	PILA	526	-99	4500	-99	268	499	0	2017	-99	12	3.6	100	14	5.62	75	24	8.75	100	52	14.3	100	5	86.4	28.6	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	171	513	0	2017	-99	13.5	3.8	100	24	9.03	100	42	12.4	100	-99	-99	-99	0	82.4	25.7	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	219	561	0	2017	-99	-99	-99	-99	20	5.8	100	20	7.56	100	31	12.5	100	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	218	564	0	2017	-99	-99	-99	-99	35	9.55	100	61	15.12	100	-99	-99	-99	0	94.8	30	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	220	584	0	2017	-99	17.5	4.4	75	26	6.4	100	26.5	9.03	100	47	11.3	100	5	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	174	587	1	2017	-99	9.5	3.2	100	17	4.47	100	15	5.03	50	22	11.9	75	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	159	594	0	2017	-99	-99	-99	-99	14	6.86	100	17	7.52	100	23	11.1	80	3	31	10.1	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	185	610	1	2017	-99	-99	-99	-99	24	7.89	100	37	14.95	100	57	15.8	100	5	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	243	611	1	2017	-99	-99	-99	-99	16	5.75	100	20	7.03	100	37	10	100	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	286	614	0	2017	-99	20	5	100	33	7.47	100	49	13.47	100	70	16.9	85	5	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	186	617	1	2017	-99	17	3.7	100	34	7.23	100	60	21.58	100	93	25	80	5	109.8	30.8	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	100	649	0	2017	-99	14	3.2	100	-99	-99	-99	27	8.34	100	40.5	12.2	95	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	296	665	0	2017	-99	-99	-99	-99	-99	-99	-99	64	15.41	100	105	21.4	100	5	78.6	26.2	95	3
Local	PILA45_L	PILA	526	-99	4500	-99	209	667	0	2017	-99	14	4.3	100	19	7.48	-99	29	17.04	100	48	20.4	100	5	60.2	23.9	100	3
Local	PILA45_L	PILA	526	-99	4500	-99	-99	668	0	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	35	9.5	100	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	234	670	0	2017	-99	-99	-99	-99	20	4.94	100	29	9.89	100	-99	-99	-99	0	45.2	17.5	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	197	676	0	2017	-99	-99	-99	-99	22	80	100	37	11.44	100	-99	-99	-99	0	56.2	17.1	50	5
Local	PILA45_L	PILA	526	-99	4500	-99	205	687	0	2017	-99	-99	-99	-99	16	4.14	75	12	5.42	100	17	4.4	30	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	208	691	0	2017	-99	-99	-99	-99	21	8.11	-99	35	14.5	100	53	7.2	100	5	57.8	18.2	75	5
Local	PILA45_L	PILA	526	-99	4500	-99	215	694	0	2017	-99	-99	-99	-99	20	4.38	100	20	6.48	75	23	8.7	70	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	34	702	0	2017	-99	-99	-99	-99	-99	-99	-99	56	15.27	100	-99	-99	-99	0	105.2	36.9	75	3
Local	PILA45_L	PILA	526	-99	4500	-99	169	740	0	2017	-99	11	3.8	100	-99	-99	-99	24	8.85	100	-99	-99	-99	0	33	12.6	75	5
Local	PILA45_L	PILA	526	-99	4500	-99	48	780	1	2017	-99	20.5	4.2	75	-99	-99	-99	31	9.71	75	34	9.7	95	3	60.8	20.3	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	131	794	0	2017	-99	16	3.8	100	22	5.25	100	-99	-99	-99	44	13.1	95	5	51	16.1	75	5
Local	PILA45_L	PILA	526	-99	4500	-99	143	800	0	2017	-99	-99	-99	-99	13	4.99	100	11.5	10.22	100	13	5.2	100	3	28.2	8.9	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	222	816	0	2017	-99	13	3.3	50	17	4.85	100	30	8.16	100	39	10.4	100	5	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	213	817	0	2017	-99	14	3.3	75	-99	-99	-99	15	7.24	100	24	5.3	100	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	206	819	1	2017	-99	11.5	3	50	17	5.93	100	27	9.79	100	42	14.2	80	3	54.2	15.4	75	5
Local	PILA45_L	PILA	526	-99	4500	-99	162	833	0	2017	-99	18	3.4	75	12	5.53	100	14	6.73	100	18	5.9	30	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	244	845	1	2017	-99	-99	-99	-99	13	4.76	100	-99	-99	-99	32	5.7	100	2	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	269	848	0	2017	-99	-99	-99	-99	-99	-99	-99	30	13.92	100	50	16.2	100	5	62.8	21.9	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	264	849	1	2017	-99	13	3.3	100	21	5.12	100	16	7.12	100	24	9.2	100	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	232	852	0	2017	-99	19	4.2	100	26	7.98	100	34	12.21	100	-99	-99	-99	0	73	21.7	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	236	857	0	2017	-99	-99	-99	-99	20	4.33	100	15.5	4.64	100	17	6.5	30	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	160	866	0	2017	-99	13.5	4.1	100	34	11.3	100	60	17.23	100	-99	-99	-99	0	115.2	30.7	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	161	878	0	2017	-99	-99	-99	-99	27	10.45	100	34	13.1	100	-99	-99	-99	0	56.6	25.7	75	5
Local	PILA45_L	PILA	526	-99	4500	-99	178	882	1	2017	-99	11	4	100	17	7.2	100	24	10.35	100	44	10.2	100	5	44.4	19.4	95	5
Local	PILA45_L	PILA	526	-99	4500	-99	139	884	0	2017	-99	-99	-99	-99	23	8.07	-99	32	12.17	100	46	10.6	90	5	52	27.2	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	259	895	0	2017	-99	-99	-99	-99	-99	-99	-99	38	13.03	100	60	14.5	100	5	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	290	913	0	2017	-99	-99	-99	-99	-99	-99	-99	48	13.67	100	-99	-99	-99	0	79	22.9	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	212	916	0	2017	-99	-99	-99	-99	16	4.12	100	25.5	7.63	100	40	10.9	100	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	240	919	0	2017	-99	13	-99	-99	16	5.89	100	16.5	7.24	100	30	9.6	100	3	32.2	12.4	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	21	928	0	2017	-99	15.5	3.7	75	-99	-99	-99	62.5	19.5	100	74	26.4	100	5	131.6	57	100	3
Local	PILA45_L	PILA	526	-99	4500	-99	81	929	0	2017	-99	21.5	4.7	75	19	7.01	100	28	8.85	100	54	10	100	5	85.2	25.3	100	3
Local	PILA45_L	PILA	526	-99	4500	-99	257	945	0	2017	-99	13	2.3	-99	-99	-99	-99	22	8.24	100	35	13.1	90	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	217	960	1	2017	-99	14	3.9	100	26	7.8	100	27	9.19	100	36	11.5	100	3	39	16.7	75	5
Local	PILA45_L	PILA	526	-99	4500	-99	93	970	0	2017	-99	-99	-99	-99	22	5.19	75	27	6.34	100	41.4	12.7	100	3	63.4	19	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	158	995	0	2017	-99	19.5	4.6	100	31	8.8	100	45	13.98	100	78	13.8	100	5	107.2	31.7	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	202	996	0	2017	-99	18	5	100	38	10.83	100	65	18.02	100	92	27.1	75	5	131.2	35.4	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	67	997	1	2017	-99	-99	-99	-99	-99	-99	-99	24	6.21	100	24	15.9	80	2	33	11.7	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	9	386/8	0	2017	-99	16	4	100	-99	-99	-99	28	7.51	100	40	12.2	100	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	230	605/662	0	2017	-99	16.5	3.4	100	25	6.01	75	31	8.54	100	42	11.5	100	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	223	810/752	1	2017	-99	17	4.4	100	23	7.74	100	28	9.41	100	16	11	100	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	248	831/668	1	2017	-99	11.5	3.8	75	14	4.3	-99	19	5.87	100	30	8.5	100	3	32.4	11.2	100	5
Local	PILA45_L	PILA	526	-99	4500	-99	168	896/806	0	2017	-99	-99	-99	-99	-99	-99	-99	11	5.38	100	15	6.5	100	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	46	923/257	0	2017	-99	-99	-99	-99	17	4.32	75	18.5	5.61	100	24.2	8.1	100	3	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	-99	1674	0	2017	-99	-99	-99	-99	-99	-99	-99	23	9.92	100	23	9.5	100	4	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	-99	352	0	2017	2020	-99	-99	-99	-99	-99	-99	30	7.06	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	-99	1000	0	2017	2020	-99	-99	-99	-99	-99	-99	22	4.58	100	-99	-99	-99	0	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	-99	935	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	2	-99	0	2017	2017	15	4	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	6	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	11	-99	0	2017	2017	14	4.6	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	16	-99	0	2017	2017	-99	-99	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	17	-99	0	2017	2017	11	2.8	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	18	-99	0	2017	2017	10	2.2	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	20	-99	0	2017	2017	19	4.2	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	3	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	9	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	25	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	26	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	27	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	28	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	29	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	4	-99	0	2017	2018	18.5	4.6	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	14	-99	0	2017	2018	10.5	2.8	25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	19	-99	0	2017	2018	26	6.6	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	1	-99	0	2017	2019	13	4.4	-99	18	7.9	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	12	-99	0	2017	2019	10	3.2	-99	13	5.96	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	13	-99	0	2017	2018	14	2.7	-99	12	3.22	50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	10	77	0	2017	2019	11	3.1	75	12	3.05	25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	21	681	0	2017	2020	13.5	4.2	100	20	6.25	100	21	10.57	100	-99	-99	-99	0	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	24	847	0	2017	2018	18.5	3	-99	19	4.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	8	473	0	2017	2021	10	3.5	75	12	5.13	100	12	5.55	50	13	5.1	30	5	16	5.6	0	5
orange	PILA55_1	PILA	526	-99	5500	-99	7	244	0	2017	-99	13	6.7	-99	16	7.17	100	18	4.02	100	23	6.2	100	3	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	5	454	0	2017	-99	16	5	-99	24	6.05	100	17	7.2	100	21	9.3	70	3	24.6	10.6	25	5
orange	PILA55_1	PILA	526	-99	5500	-99	15	512	0	2017	-99	16	3.2	-99	21	5.97	100	23	7.6	100	34	13.8	100	3	39	11.9	100	5
orange	PILA55_1	PILA	526	-99	5500	-99	22	620	1	2017	-99	8	3.7	100	10	5.62	100	18	7.55	100	24	6.5	85	3	-99	-99	-99	-99
orange	PILA55_1	PILA	526	-99	5500	-99	23	746	0	2017	-99	13.5	3.8	75	-99	-99	-99	29	9.45	100	-99	-99	-99	0	38.8	11.1	50	5
orange	PILA55_1	PILA	526	-99	5500	-99	-99	873	0	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	50	12.5	90	5	74.4	20.2	100	5
purple	PILA30_1	PILA	531	-99	3000	-99	6	474	0	2017	2017	19	3.6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	11	-99	0	2017	2017	17	2.8	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	13	-99	0	2017	2017	-99	-99	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	15	-99	0	2017	2017	19.5	2.1	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	17	-99	0	2017	2017	12.5	3.4	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	25	-99	0	2017	2017	20	3.1	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	27	-99	0	2017	2017	19	3.5	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	29	-99	0	2017	2017	10	2.3	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	31	-99	0	2017	2017	14	2.6	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	32	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	33	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	34	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	35	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	36	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	37	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	38	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	1	4	0	2017	2018	15	4.7	-99	20	6.65	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	4	-99	0	2017	2018	16.5	4.2	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	12	-99	0	2017	2018	13.5	2.9	25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	2	-99	0	2017	2019	11	3.8	-99	15	4.52	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	10	-99	0	2017	2019	14	3.8	50	36	10.89	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	18	-99	0	2017	2019	18	4.2	75	18	5.02	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	19	347	0	2017	2020	19	3.1	50	21	5.62	100	21	7.78	100	-99	-99	-99	0	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	9	633	0	2017	2020	10	4.2	75	-99	-99	-99	19	6.33	50	-99	-99	-99	0	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	7	701	0	2017	2020	15	3.2	-99	16	4.44	100	18	4.99	25	-99	-99	-99	0	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	20	209	0	2017	2020	16.5	4.1	100	26	7.59	100	35	10.65	100	-99	-99	-99	0	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	14	947	0	2017	2020	14.5	3.9	75	18	6.18	100	19.5	4.84	100	-99	-99	-99	0	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	30	950	0	2017	2020	16	3.6	75	28	6.04	100	28	7.68	100	-99	-99	-99	0	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99		470	0	2017	2021	-99	-99	-99	-99	-99	-99	12.5	6.77	75	-99	-99	-99	0	16	5.2	0	5
purple	PILA30_1	PILA	531	-99	3000	-99	5	82	0	2017	-99	15.5	4.4	75	17	7.3	100	44.5	13.01	100	66.3	14.3	90	5	92.4	30.4	100	3
purple	PILA30_1	PILA	531	-99	3000	-99	3	252	0	2017	-99	24	5	75	-99	-99	-99	40	11.3	100	61	19	90	5	102.2	32.9	100	3
purple	PILA30_1	PILA	531	-99	3000	-99	23	604	1	2017	-99	23	5.4	75	32	8.03	100	35	9.84	100	40	15.6	85	3	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	26	671	0	2017	-99	16	2.9	50	18	3.99	-99	16	4.55	100	17	6.1	100	3	23.2	7.9	100	5
purple	PILA30_1	PILA	531	-99	3000	-99	8	706	0	2017	-99	-99	-99	-99	-99	-99	-99	52	15.36	100	72	27.6	90	5	126.2	47	100	3
