TAG_COLOR	Lot_Name	Species	lot	MOM	seed_zone	elevation_cat	elevation_band	tree_num	metal_tag	Genotype	Plant_Yr	Mort_Yr	Height_17	Height_18	BD_18	%_alive_needles_18	Height_19	BD_19	%_alive_needles_19	Height_20	BD_20	%_alive_needles_20	Tissue_collected	Height_21	BD_21	alive_needles_21	num_needles
pink/purple	PILA50_17	PILA	6397	19322	531	-99	5000	1	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/purple	PILA50_17	PILA	6397	19322	531	-99	5000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/purple	PILA50_17	PILA	6397	19322	531	-99	5000	8	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/purple	PILA50_17	PILA	6397	19322	531	-99	5000	9	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/purple	PILA50_17	PILA	6397	19322	531	-99	5000	2	38	0	2018	2021	-99	17	4.23	100	22	9.01	100	-99	-99	-99	-99	-99	-99	-99	-99
pink/purple	PILA50_17	PILA	6397	19322	531	-99	5000	6	2923	0	2018	2021	-99	9	3.18	100	8.5	4.35	100	9	4.8	100	2	16	7.4	0	5
pink/purple	PILA50_17	PILA	6397	19322	531	-99	5000	4	2999	0	2018	2021	-99	14	3.24	100	5.5	6.55	100	12	3.1	95	2	13	7.7	0	5
pink/purple	PILA50_17	PILA	6397	19322	531	-99	5000	5	2954	1	2018	-99	-99	15	3	100	18.5	5.47	100	27.4	9.8	95	3	34.6	9.8	100	5
pink/red	PILA50_18	PILA	6259	19414	531	-99	5000	3	1698	0	2018	2021	-99	10	2.75	50	12.5	4.02	100	-99	-99	-99	-99	-99	-99	-99	-99
pink/red	PILA50_18	PILA	6259	19414	531	-99	5000	1	2053	0	2018	-99	-99	15	3.3	100	19	5.76	100	35	9	100	3	40.2	11.9	100	5
pink/red	PILA50_18	PILA	6259	19414	531	-99	5000	4	2325	1	2018	-99	-99	10	3.87	100	15	7.26	100	28	7.3	100	3	38.2	13.3	100	5
pink/red	PILA50_18	PILA	6259	19414	531	-99	5000	5	2746	0	2018	-99	-99	11	4.5	100	23	8.48	100	41	7.3	100	3	48.8	16.8	100	5
pink/red	PILA50_18	PILA	6259	19414	531	-99	5000	6	2777	1	2018	-99	-99	-99	-99	-99	16	6.75	100	29	8.5	100	2	46.2	13.4	100	5
pink/red	PILA50_18	PILA	6259	19414	531	-99	5000	2	2841	0	2018	-99	-99	22	4.32	100	31	8.4	100	60	11.8	100	3	68.8	18.5	100	5
pink/RegYellow	PILA50_19	PILA	6400	19323	531	-99	5000	4	-99	0	2018	2019	-99	13	5.35	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/RegYellow	PILA50_19	PILA	6400	19323	531	-99	5000	2	2118	0	2018	2021	-99	10	3.2	100	17	6.2	100	39.5	10.6	100	3	37	14	0	5
pink/RegYellow	PILA50_19	PILA	6400	19323	531	-99	5000	3	2023	0	2018	-99	-99	14	4.8	100	13	5.79	100	24.5	15.3	100	3	51.4	18.4	100	5
pink/RegYellow	PILA50_19	PILA	6400	19323	531	-99	5000	1	2148	0	2018	-99	-99	20	4.83	100	25.5	8.63	100	45	8.4	100	5	70.2	21.1	100	5
pink/SkyBlue	PILA50_20	PILA	6905	20356	531	-99	5000	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/SkyBlue	PILA50_20	PILA	6905	20356	531	-99	5000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/SkyBlue	PILA50_20	PILA	6905	20356	531	-99	5000	1	-99	0	2018	2019	-99	17	4.33	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/SkyBlue	PILA50_20	PILA	6905	20356	531	-99	5000	2	2920	1	2018	2021	-99	13	4.06	100	10	4.23	100	11	3.3	100	4	17	5.7	0	5
purple/orange	PILA50_21	PILA	7532	-99	531	-99	5000	10	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple/orange	PILA50_21	PILA	7533	-99	531	-99	5000	11	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple/orange	PILA50_21	PILA	7534	-99	531	-99	5000	12	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple/orange	PILA50_21	PILA	7535	-99	531	-99	5000	13	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple/orange	PILA50_21	PILA	7526	-99	531	-99	5000	4	-99	0	2018	2019	-99	9	2.45	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple/orange	PILA50_21	PILA	7527	-99	531	-99	5000	5	-99	0	2018	2019	-99	10	2.13	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple/orange	PILA50_21	PILA	7531	-99	531	-99	5000	9	-99	0	2018	2019	-99	9	2.01	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple/orange	PILA50_21	PILA	7525	-99	531	-99	5000	3	403	0	2018	2020	-99	14	2.15	100	12	3.06	50	-99	-99	-99	-99	-99	-99	-99	-99
purple/orange	PILA50_21	PILA	7528	-99	531	-99	5000	6	2839	0	2018	2021	-99	16	3.49	100	24	6	100	-99	-99	-99	-99	36	9.4	0	5
purple/orange	PILA50_21	PILA	7529	-99	531	-99	5000	7	2703	0	2018	2021	-99	19	2.52	100	11.5	4.6	100	13.5	5.8	90	1	13	6.5	0	5
purple/orange	PILA50_21	PILA	7523	-99	531	-99	5000	1	2020	1	2018	-99	-99	13	4.5	100	-99	-99	-99	45	10.5	100	5	78.2	26.6	100	5
purple/orange	PILA50_21	PILA	7524	-99	531	-99	5000	2	1572	0	2018	-99	-99	14	2.87	100	29.5	7.41	100	-99	-99	-99	-99	52.2	14.9	100	3
purple/orange	PILA50_21	PILA	7530	-99	531	-99	5000	8	2892	0	2018	-99	-99	13	3.36	100	20	5.37	100	32	7.5	100	3	-99	-99	-99	-99
red/black	PILA60_12	PILA	5906	19188	532	-99	6000	1	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/black	PILA60_12	PILA	5906	19188	532	-99	6000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/black	PILA60_12	PILA	5906	19188	532	-99	6000	8	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/black	PILA60_12	PILA	5906	19188	532	-99	6000	9	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/black	PILA60_12	PILA	5906	19188	532	-99	6000	10	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/black	PILA60_12	PILA	5906	19188	532	-99	6000	2	-99	0	2018	2019	-99	13	2.3	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/black	PILA60_12	PILA	5906	19188	532	-99	6000	6	1692	0	2018	2021	-99	13	3.14	100	19.5	6.12	100	-99	-99	-99	-99	-99	-99	-99	-99
red/black	PILA60_12	PILA	5906	19188	532	-99	6000	3	2247	0	2018	2021	-99	12	3.08	100	11	3	100	17	7.4	100	2	19.6	10.2	0	5
red/black	PILA60_12	PILA	5906	19188	532	-99	6000	4	2323	0	2018	2021	-99	8	2.48	100	10	2.5	100	17.5	7.3	100	2	21.2	6.6	0	5
red/black	PILA60_12	PILA	5906	19188	532	-99	6000	5	2750	1	2018	-99	-99	18	3.97	100	24.5	7.52	100	35	12.2	100	3	60.2	15.6	85	5
red/clear	PILA60_13	PILA	7533	19193	532	-99	6000	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/clear	PILA60_13	PILA	7533	19193	532	-99	6000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/clear	PILA60_13	PILA	7533	19193	532	-99	6000	8	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/clear	PILA60_13	PILA	7533	19193	532	-99	6000	9	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/clear	PILA60_13	PILA	7533	19193	532	-99	6000	10	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/clear	PILA60_13	PILA	7533	19193	532	-99	6000	11	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/clear	PILA60_13	PILA	7533	19193	532	-99	6000	1	-99	0	2018	2019	-99	10	3.18	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/clear	PILA60_13	PILA	7533	19193	532	-99	6000	-99	2806	0	2018	2021	-99	-99	-99	-99	31	6.5	100	-99	-99	-99	-99	-99	-99	-99	-99
red/clear	PILA60_13	PILA	7533	19193	532	-99	6000	6	2786	0	2018	2021	-99	15	3.91	100	13.5	4.96	100	22.3	7.5	100	3	22.2	7.3	0	5
red/clear	PILA60_13	PILA	7533	19193	532	-99	6000	5	2383	0	2018	-99	-99	22	3.79	-99	28.5	7.15	100	44	6.3	95	5	71	18.5	100	5
red/clear	PILA60_13	PILA	7533	19193	532	-99	6000	4	2831	0	2018	-99	-99	-99	-99	-99	18	4.13	100	-99	-99	-99	-99	26.2	12.3	100	5
red/clear	PILA60_13	PILA	7533	19193	532	-99	6000	2	2985	0	2018	-99	-99	12	4.09	100	15.5	7.15	100	21	9.7	100	3	30.2	10.8	100	5
red/DkBlue	PILA60_14	PILA	5890	19153	532	-99	6000	8	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/DkBlue	PILA60_14	PILA	5890	19153	532	-99	6000	1	-99	0	2018	2019	-99	23	4.03	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/DkBlue	PILA60_14	PILA	5890	19153	532	-99	6000	5	-99	0	2018	2019	-99	6	2.69	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/DkBlue	PILA60_14	PILA	5890	19153	532	-99	6000	7	2986	0	2018	2020	-99	10	3.8	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/DkBlue	PILA60_14	PILA	5890	19153	532	-99	6000	4	1081	0	2018	2021	-99	11	2.62	100	13.5	3.95	100	-99	-99	-99	-99	-99	-99	-99	-99
red/DkBlue	PILA60_14	PILA	5890	19153	532	-99	6000	2	2215	0	2018	2021	-99	-99	-99	-99	20	7.43	100	-99	-99	-99	-99	-99	-99	-99	-99
red/DkBlue	PILA60_14	PILA	5890	19153	532	-99	6000	-99	1028	0	2018	2021	-99	-99	-99	-99	11.5	4.31	100	-99	-99	-99	-99	13.2	7.2	0	5
red/DkBlue	PILA60_14	PILA	5890	19153	532	-99	6000	-99	27	0	2018	-99	-99	-99	-99	-99	27.5	11.23	100	54	3.7	100	5	94.2	28.3	100	5
red/DkBlue	PILA60_14	PILA	5890	19153	532	-99	6000	3	130	0	2018	-99	-99	15	4.34	100	16	7.42	100	34	9.3	100	3	49.4	16.6	100	5
red/DkBlue	PILA60_14	PILA	5890	19153	532	-99	6000	6	1035	1	2018	-99	-99	9	4.01	100	11	6.19	100	15	6.6	90	2	25.4	7.9	100	5
red/grey	PILA60_15	PILA	5907	19192	532	-99	6000	9	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/grey	PILA60_15	PILA	5907	19192	532	-99	6000	10	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/grey	PILA60_15	PILA	5907	19192	532	-99	6000	4	-99	0	2018	2019	-99	19	4.31	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/grey	PILA60_15	PILA	5907	19192	532	-99	6000	2	402	0	2018	2021	-99	11	2.8	100	13.5	4.58	100	-99	-99	-99	-99	-99	-99	-99	-99
red/grey	PILA60_15	PILA	5907	19192	532	-99	6000	3	427	0	2018	2021	-99	11	3.44	100	10.5	6.52	100	-99	-99	-99	-99	-99	-99	-99	-99
red/grey	PILA60_15	PILA	5907	19192	532	-99	6000	1	2727	0	2018	2021	-99	9	3.25	100	14.5	5.73	100	-99	-99	-99	-99	-99	-99	-99	-99
red/grey	PILA60_15	PILA	5907	19192	532	-99	6000	5	2009	0	2018	-99	-99	12	3.74	100	18	6.63	100	25	12.6	95	2	46.6	14.6	100	5
red/grey	PILA60_15	PILA	5907	19192	532	-99	6000	6	2350	1	2018	-99	-99	11	3.13	100	10	3.9	100	15	10.4	95	3	19.2	8.8	100	5
red/grey	PILA60_15	PILA	5907	19192	532	-99	6000	7	2901	0	2018	-99	-99	13	3.93	100	9	7.02	100	16.5	6.7	100	3	27.6	11.3	100	5
red/grey	PILA60_15	PILA	5907	19192	532	-99	6000	8	2937	0	2018	-99	-99	14	2.97	100	14.5	5.13	100	-99	-99	-99	-99	27	10	100	5
red/LtGreen	PILA60_16	PILA	7535	19195	532	-99	6000	9	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/LtGreen	PILA60_16	PILA	7535	19195	532	-99	6000	10	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/LtGreen	PILA60_16	PILA	7535	19195	532	-99	6000	11	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/LtGreen	PILA60_16	PILA	7535	19195	532	-99	6000	3	-99	0	2018	2019	-99	13	2.77	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/LtGreen	PILA60_16	PILA	7535	19195	532	-99	6000	6	-99	0	2018	2019	-99	12	3.08	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/LtGreen	PILA60_16	PILA	7535	19195	532	-99	6000	7	2133	0	2018	2021	-99	18	3.92	100	19	6.8	100	-99	-99	-99	-99	-99	-99	-99	-99
red/LtGreen	PILA60_16	PILA	7535	19195	532	-99	6000	4	2159	0	2018	-99	-99	15	3.91	100	18	7.17	100	27.5	9.7	100	3	26.2	13.4	75	5
red/LtGreen	PILA60_16	PILA	7535	19195	532	-99	6000	8	2957	0	2018	-99	-99	11	3.15	100	13	5.47	100	24	9.2	100	3	31.2	10.7	75	3
red/LtGreen	PILA60_16	PILA	7535	19195	532	-99	6000	1	2802	0	2018	-99	-99	12	2.89	100	10	3.74	100	20.1	6.1	100	2	23.2	8.5	80	5
red/LtGreen	PILA60_16	PILA	7535	19195	532	-99	6000	5	2232	0	2018	-99	-99	17	3.93	100	18.5	6.17	100	28	11.5	100	3	54.4	13.8	100	3
red/LtGreen	PILA60_16	PILA	7535	19195	532	-99	6000	2	2845_2855	0	2018	-99	-99	15	4.64	100	-99	-99	-99	22	4.2	100	3	-99	-99	-99	-99
red/pink	PILA60_17	PILA	5908	19194	532	-99	6000	5	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/pink	PILA60_17	PILA	5908	19194	532	-99	6000	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/pink	PILA60_17	PILA	5908	19194	532	-99	6000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/pink	PILA60_17	PILA	5908	19194	532	-99	6000	8	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/pink	PILA60_17	PILA	5908	19194	532	-99	6000	1	-99	0	2018	2019	-99	11	3.65	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/pink	PILA60_17	PILA	5908	19194	532	-99	6000	3	1072	1	2018	-99	-99	11	3.85	100	18	6.21	100	28.7	11	100	3	39.2	12.6	100	5
red/pink	PILA60_17	PILA	5908	19194	532	-99	6000	2	2025	0	2018	-99	-99	12	3.47	100	19	7.64	100	-99	-99	-99	-99	60	15.6	100	5
red/pink	PILA60_17	PILA	5908	19194	532	-99	6000	4	2781	0	2018	-99	-99	-99	-99	-99	16.5	7.33	100	32	6.5	100	3	42.2	14.7	100	5
red/purple	PILA60_18	PILA	5889	7370	532	-99	6000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/purple	PILA60_18	PILA	5889	7370	532	-99	6000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/purple	PILA60_18	PILA	5889	7370	532	-99	6000	8	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/purple	PILA60_18	PILA	5889	7370	532	-99	6000	1	-99	0	2018	2019	-99	15	3.41	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red/purple	PILA60_18	PILA	5889	7370	532	-99	6000	-99	2760	0	2018	2020	-99	-99	-99	-99	6	1.3	25	-99	-99	-99	-99	-99	-99	-99	-99
red/purple	PILA60_18	PILA	5889	7370	532	-99	6000	3	1036	0	2018	-99	-99	17	4.08	100	16.5	7.46	100	39	8.2	100	3	46.2	14.1	75	5
red/purple	PILA60_18	PILA	5889	7370	532	-99	6000	5	1021	0	2018	-99	-99	15	3.86	100	20	5.11	100	24	6.3	90	2	34.6	9.9	100	5
red/purple	PILA60_18	PILA	5889	7370	532	-99	6000	6	2271	0	2018	-99	-99	13	3.12	100	6.5	3.9	100	20.2	4.6	95	3	30.2	10.3	100	5
red/purple	PILA60_18	PILA	5889	7370	532	-99	6000	2	1018	0	2018	-99	-99	12	3.15	100	-99	-99	-99	13.8	6.6	90	3	-99	-99	-99	-99
RegYellow/black	PILA60_19	PILA	7060	19415	531	-99	6000	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_19	PILA	7060	19415	531	-99	6000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_19	PILA	7060	19415	531	-99	6000	2	2269/2256	0	2018	2020	-99	11	3.42	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_19	PILA	7060	19415	531	-99	6000	1	-99	0	2018	2019	-99	10	2.5	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_19	PILA	7060	19415	531	-99	6000	-99	2269	0	2018	2020	-99	11	3.42	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_19	PILA	7060	19415	531	-99	6000	4	2404	0	2018	-99	-99	12	3.36	100	15	6.3	100	45	12.7	100	3	29.6	10.6	90	5
RegYellow/black	PILA60_19	PILA	7060	19415	531	-99	6000	3	90	0	2018	-99	-99	-99	-99	-99	16	6.01	100	-99	-99	-99	-99	39.8	11.7	100	5
RegYellow/black	PILA60_19	PILA	7060	19415	531	-99	6000	-99	2256	0	2018	-99	-99	-99	-99	-99	29	7.52	100	-99	-99	-99	-99	53.6	16.2	100	3
RegYellow/black	PILA60_19	PILA	7060	19415	531	-99	6000	5	2830	1	2018	-99	-99	-99	-99	-99	18	5.44	100	26	8.8	100	3	35.8	13.3	100	5
RegYellow/black	PILA60_20	PILA	6178	19341	531	-99	6000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_20	PILA	6178	19341	531	-99	6000	5	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_20	PILA	6178	19341	531	-99	6000	3	-99	0	2018	2019	-99	15	3.18	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_20	PILA	6178	19341	531	-99	6000	2	2787	0	2018	-99	-99	19	3.47	100	14	5.17	100	27.6	4.2	100	3	29.6	8.6	85	5
RegYellow/black	PILA60_20	PILA	6178	19341	531	-99	6000	1	2846	0	2018	-99	-99	11	3.48	100	18	6.05	100	-99	-99	-99	-99	46	13	100	5
RegYellow/black	PILA60_21	PILA	5961	19378	531	-99	6000	2	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_21	PILA	5961	19378	531	-99	6000	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_21	PILA	5961	19378	531	-99	6000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_21	PILA	5961	19378	531	-99	6000	5	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_21	PILA	5961	19378	531	-99	6000	1	91	0	2018	2021	-99	-99	-99	-99	16	6.26	100	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_21	PILA	5961	19378	531	-99	6000	-99	2872	0	2018	-99	-99	-99	-99	-99	11	4.43	100	16	5	100	3	25.2	9.8	100	5
RegYellow/black	PILA60_22	PILA	6146	19312	531	-99	6000	-99	2142	0	2018	2021	-99	11	2.57	100	15	4.1	100	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_22	PILA	6146	19312	531	-99	6000	1	539	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_22	PILA	6146	19312	531	-99	6000	2	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_22	PILA	6146	19312	531	-99	6000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_22	PILA	6146	19312	531	-99	6000	5	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_22	PILA	6146	19312	531	-99	6000	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_22	PILA	6146	19312	531	-99	6000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_22	PILA	6146	19312	531	-99	6000	3	278	0	2018	-99	-99	-99	-99	-99	32	9.91	100	-99	-99	-99	-99	71.2	17.6	100	5
RegYellow/black	PILA60_22	PILA	6146	19312	531	-99	6000	-99	2813	0	2018	-99	-99	-99	-99	-99	17.5	5.56	100	26.5	6.1	100	2	50.2	11.4	100	5
RegYellow/black	PILA60_23	PILA	6468	19380	531	-99	6000	8	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_23	PILA	6468	19380	531	-99	6000	1	-99	0	2018	2019	-99	11	2.06	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_23	PILA	6468	19380	531	-99	6000	2	-99	0	2018	2019	-99	14	2.76	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_23	PILA	6468	19380	531	-99	6000	7	2303	0	2018	2020	-99	11	2.9	100	11	3.2	100	-99	-99	-99	0	-99	-99	-99	-99
RegYellow/black	PILA60_23	PILA	6468	19380	531	-99	6000	4	126	0	2018	2021	-99	11	3.26	100	13.5	5.3	100	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_23	PILA	6468	19380	531	-99	6000	3	174	0	2018	2021	-99	13	3.79	100	20	5.4	100	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/black	PILA60_23	PILA	6468	19380	531	-99	6000	5	2120	0	2018	-99	-99	10	3.45	100	16.5	7.32	100	20.8	10.7	95	3	30.6	11.2	100	5
RegYellow/black	PILA60_23	PILA	6468	19380	531	-99	6000	6	2702	0	2018	-99	-99	20	3.41	100	17.5	6.54	-99	32.4	8.4	100	3	39.6	12.3	100	5
RegYellow/pink	PILA60_24	PILA	5963	19422	531	-99	6000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/pink	PILA60_24	PILA	5963	19422	531	-99	6000	5	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/pink	PILA60_24	PILA	5963	19422	531	-99	6000	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/pink	PILA60_24	PILA	5963	19422	531	-99	6000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/pink	PILA60_24	PILA	5963	19422	531	-99	6000	2	411	0	2018	2021	-99	-99	-99	-99	14.5	4.36	100	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/pink	PILA60_24	PILA	5963	19422	531	-99	6000	-99	2896	0	2018	2021	-99	-99	-99	-99	15.5	5.75	100	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/pink	PILA60_24	PILA	5963	19422	531	-99	6000	3	961	1	2018	-99	-99	-99	-99	-99	-99	-99	-99	21	10.7	90	3	37.8	10.4	100	5
RegYellow/pink	PILA60_24	PILA	5963	19422	531	-99	6000	-99	2221	1	2018	-99	-99	-99	-99	-99	16	6.04	100	27	8.8	95	3	34.6	11.7	100	5
RegYellow/pink	PILA60_24	PILA	5963	19422	531	-99	6000	-99	2991	0	2018	-99	-99	-99	-99	-99	22	6.56	100	42	16.5	100	3	57.2	15.5	100	5
RegYellow/pink	PILA60_24	PILA	5963	19422	531	-99	6000	1	128	1	2018	-99	-99	-99	-99	-99	19	6.46	100	32	10.5	100	3	-99	-99	-99	-99
RegYellow/red	PILA60_25	PILA	5782	19376	531	-99	6000	1	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/red	PILA60_25	PILA	5782	19376	531	-99	6000	2	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/red	PILA60_25	PILA	5782	19376	531	-99	6000	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/red	PILA60_25	PILA	5782	19376	531	-99	6000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
